source_session_id,source_file,source_device,target_activity,y_14,fall_binary,y_binary,start_timestamp,end_timestamp,window_index,split
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161790366,1788161791649,17,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161791308,1788161791969,18,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161791649,1788161792310,19,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161791989,1788161792651,20,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161792310,1788161792972,21,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161792651,1788161793312,22,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161792992,1788161793653,23,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161793312,1788161793973,24,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161793653,1788161794314,25,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161793993,1788161794655,26,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161794314,1788161794975,27,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161794655,1788161795316,28,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161794995,1788161795656,29,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161795316,1788161795977,30,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161795656,1788161796318,31,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161795997,1788161796659,32,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161796318,1788161796979,33,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161796659,1788161797320,34,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161796999,1788161797660,35,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161797320,1788161797981,36,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161797660,1788161798322,37,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161798001,1788161798662,38,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161798322,1788161798983,39,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161798662,1788161799324,40,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161799003,1788161799664,41,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161799324,1788161799985,42,TRAIN
SESSION_20260831_130618_E3A0,SESSION_20260831_130618_E3A0_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161799664,1788161800326,43,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161814068,1788161814729,0,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161814388,1788161815050,1,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161814729,1788161815390,2,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161815070,1788161815731,3,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161815390,1788161816052,4,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161815731,1788161816392,5,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161816072,1788161816733,6,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161816392,1788161817054,7,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161816733,1788161817395,8,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161817074,1788161817735,9,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161817395,1788161818056,10,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161817735,1788161818397,11,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161818076,1788161818738,12,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161818397,1788161819059,13,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161818738,1788161819400,14,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161819079,1788161819741,15,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161819400,1788161820061,16,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161819741,1788161820402,17,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161820081,1788161820743,18,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161820402,1788161821064,19,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161820743,1788161821404,20,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161821084,1788161821745,21,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161821404,1788161822066,22,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161821745,1788161822407,23,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161822086,1788161822747,24,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161822407,1788161823068,25,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161822747,1788161823409,26,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161823088,1788161823750,27,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161823409,1788161824071,28,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161823750,1788161824412,29,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161824091,1788161824752,30,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161824412,1788161825073,31,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161824752,1788161825414,32,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161825093,1788161825755,33,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161825414,1788161826076,34,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161825755,1788161826417,35,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161826096,1788161826758,36,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161826417,1788161827078,37,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161826758,1788161827419,38,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161827098,1788161827760,39,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161827419,1788161828081,40,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161827760,1788161828422,41,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161828101,1788161828763,42,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161828422,1788161829084,43,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161828763,1788161829425,44,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161829104,1788161829766,45,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161829425,1788161830087,46,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161829766,1788161830428,47,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161830107,1788161830769,48,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161830428,1788161831090,49,TRAIN
SESSION_20260831_130655_4D60,SESSION_20260831_130655_4D60_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161830769,1788161831431,50,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161852454,1788161853116,0,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161852775,1788161853437,1,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161853116,1788161853778,2,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161853457,1788161854119,3,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161853778,1788161854440,4,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161854119,1788161854781,5,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161854460,1788161855122,6,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161854781,1788161855444,7,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161855122,1788161855785,8,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161855464,1788161856126,9,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161855785,1788161856447,10,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161856126,1788161856788,11,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161856467,1788161857129,12,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161856788,1788161857450,13,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161857129,1788161857791,14,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161857470,1788161858132,15,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161857791,1788161858453,16,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161858132,1788161858795,17,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161858473,1788161859136,18,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161858795,1788161859457,19,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161859136,1788161859798,20,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161859477,1788161860139,21,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161859798,1788161860460,22,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161860139,1788161860801,23,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161860480,1788161861142,24,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161860801,1788161861463,25,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161861142,1788161861803,26,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161861483,1788161862144,27,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161861803,1788161862465,28,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161862144,1788161862806,29,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161862485,1788161863147,30,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161862806,1788161863468,31,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161863147,1788161863809,32,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161863488,1788161864149,33,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161863809,1788161864470,34,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161864149,1788161864811,35,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161864490,1788161865152,36,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161864811,1788161865473,37,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161865152,1788161865814,38,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161865493,1788161866155,39,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161865814,1788161866476,40,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161866155,1788161866816,41,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161866496,1788161867158,42,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161866816,1788161867479,43,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161867158,1788161867820,44,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161867499,1788161868161,45,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161867820,1788161868482,46,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161868161,1788161868823,47,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161868502,1788161869164,48,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161868823,1788161869485,49,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161869164,1788161869827,50,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161869505,1788161870168,51,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161869827,1788161870489,52,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161870168,1788161870830,53,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161870509,1788161871171,54,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161870830,1788161871492,55,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161871171,1788161871833,56,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161871512,1788161872174,57,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161871833,1788161872495,58,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161872174,1788161872836,59,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161872515,1788161873177,60,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161872836,1788161873498,61,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161873177,1788161873839,62,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161873518,1788161874180,63,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161873839,1788161874501,64,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161874180,1788161874842,65,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161874522,1788161875183,66,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161874842,1788161875504,67,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161875183,1788161875845,68,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161875524,1788161876186,69,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161875845,1788161876507,70,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161876186,1788161876848,71,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161876527,1788161877189,72,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161876848,1788161877509,73,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161877189,1788161877850,74,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161877529,1788161878191,75,TRAIN
SESSION_20260831_130733_B21B,SESSION_20260831_130733_B21B_WATCH.csv,WATCH,SITTING,9,NORMAL,0,1788161877850,1788161878512,76,TRAIN
